symbol,industry,sector_name,assignment_count,is_unique_assignment
600927.SH,特殊金融服务,GICS4特殊金融服务,1,True
600928.SH,区域性银行,GICS4区域性银行,1,True
600929.SH,包装食品与肉类,GICS4包装食品与肉类,1,True
600930.SH,电力公用事业,GICS4电力公用事业,1,True
600933.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
600935.SH,商品化工,GICS4商品化工,1,True
600936.SH,有线和卫星,GICS4有线和卫星,1,True
600938.SH,石油与天然气的炼制和营销,GICS4石油与天然气的炼制和营销,1,True
600939.SH,建筑与工程,GICS4建筑与工程,1,True
600941.SH,综合电信业务,GICS4综合电信业务,1,True
600955.SH,商品化工,GICS4商品化工,1,True
600956.SH,燃气公用事业,GICS4燃气公用事业,1,True
600958.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
600959.SH,有线和卫星,GICS4有线和卫星,1,True
600960.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
600961.SH,多种金属与采矿,GICS4多种金属与采矿,1,True
600962.SH,包装食品与肉类,GICS4包装食品与肉类,1,True
600963.SH,纸制品,GICS4纸制品,1,True
600965.SH,包装食品与肉类,GICS4包装食品与肉类,1,True
600966.SH,纸制品,GICS4纸制品,1,True
600967.SH,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
600968.SH,石油天然气设备与服务,GICS4石油天然气设备与服务,1,True
600969.SH,电力公用事业,GICS4电力公用事业,1,True
600970.SH,建筑与工程,GICS4建筑与工程,1,True
600971.SH,煤与消费用燃料,GICS4煤与消费用燃料,1,True
600973.SH,电气部件与设备,GICS4电气部件与设备,1,True
600975.SH,包装食品与肉类,GICS4包装食品与肉类,1,True
600976.SH,制药,GICS4制药,1,True
600977.SH,电影和娱乐,GICS4电影和娱乐,1,True
600978.SH,家庭装饰品,GICS4家庭装饰品,1,True
600979.SH,复合型公用事业,GICS4复合型公用事业,1,True
600980.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
600981.SH,经销商,GICS4经销商,1,True
600982.SH,复合型公用事业,GICS4复合型公用事业,1,True
600983.SH,家用电器,GICS4家用电器,1,True
600984.SH,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
600985.SH,煤与消费用燃料,GICS4煤与消费用燃料,1,True
600986.SH,互联网服务与基础架构,GICS4互联网服务与基础架构,1,True
600987.SH,纺织品,GICS4纺织品,1,True
600988.SH,黄金,GICS4黄金,1,True
600989.SH,商品化工,GICS4商品化工,1,True
600990.SH,航天航空与国防,GICS4航天航空与国防,1,True
600991.SH,汽车制造商,GICS4汽车制造商,1,True
600992.SH,钢铁,GICS4钢铁,1,True
600993.SH,制药,GICS4制药,1,True
600995.SH,电力公用事业,GICS4电力公用事业,1,True
600996.SH,有线和卫星,GICS4有线和卫星,1,True
600997.SH,煤与消费用燃料,GICS4煤与消费用燃料,1,True
600998.SH,药品零售,GICS4药品零售,1,True
600999.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601000.SH,海港与服务,GICS4海港与服务,1,True
601001.SH,煤与消费用燃料,GICS4煤与消费用燃料,1,True
601002.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
601003.SH,钢铁,GICS4钢铁,1,True
601005.SH,钢铁,GICS4钢铁,1,True
601006.SH,铁路运输,GICS4铁路运输,1,True
601007.SH,酒店、度假村与豪华游轮,GICS4酒店、度假村与豪华游轮,1,True
601008.SH,海港与服务,GICS4海港与服务,1,True
601009.SH,区域性银行,GICS4区域性银行,1,True
601010.SH,日常消费品零售,GICS4日常消费品零售,1,True
601011.SH,煤与消费用燃料,GICS4煤与消费用燃料,1,True
601012.SH,电子元件,GICS4电子元件,1,True
601015.SH,多种金属与采矿,GICS4多种金属与采矿,1,True
601016.SH,电力公用事业,GICS4电力公用事业,1,True
601018.SH,海港与服务,GICS4海港与服务,1,True
601019.SH,出版,GICS4出版,1,True
601020.SH,多种金属与采矿,GICS4多种金属与采矿,1,True
601021.SH,客运航空公司,GICS4客运航空公司,1,True
601022.SH,海上运输,GICS4海上运输,1,True
601026.SH,商品化工,GICS4商品化工,1,True
601028.SH,黄金,GICS4黄金,1,True
601033.SH,环境与设施服务,GICS4环境与设施服务,1,True
601038.SH,农用农业机械,GICS4农用农业机械,1,True
601058.SH,轮胎与橡胶,GICS4轮胎与橡胶,1,True
601059.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601061.SH,贸易公司与经销商,GICS4贸易公司与经销商,1,True
601065.SH,商品化工,GICS4商品化工,1,True
601066.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601068.SH,建筑与工程,GICS4建筑与工程,1,True
601069.SH,黄金,GICS4黄金,1,True
601077.SH,区域性银行,GICS4区域性银行,1,True
601083.SH,海上运输,GICS4海上运输,1,True
601088.SH,煤与消费用燃料,GICS4煤与消费用燃料,1,True
601089.SH,制药,GICS4制药,1,True
601096.SH,建筑产品,GICS4建筑产品,1,True
601098.SH,出版,GICS4出版,1,True
601099.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601100.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
601101.SH,煤与消费用燃料,GICS4煤与消费用燃料,1,True
601106.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
601107.SH,公路与铁路,GICS4公路与铁路,1,True
601108.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601111.SH,客运航空公司,GICS4客运航空公司,1,True
601112.SH,商品化工,GICS4商品化工,1,True
601113.SH,商品化工,GICS4商品化工,1,True
601116.SH,日常消费品零售,GICS4日常消费品零售,1,True
601117.SH,建筑与工程,GICS4建筑与工程,1,True
601118.SH,农产品与服务,GICS4农产品与服务,1,True
601121.SH,钢铁,GICS4钢铁,1,True
601126.SH,电气部件与设备,GICS4电气部件与设备,1,True
601127.SH,汽车制造商,GICS4汽车制造商,1,True
601128.SH,区域性银行,GICS4区域性银行,1,True
601133.SH,建筑与工程,GICS4建筑与工程,1,True
601136.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601137.SH,多种金属与采矿,GICS4多种金属与采矿,1,True
601138.SH,通信设备,GICS4通信设备,1,True
601139.SH,燃气公用事业,GICS4燃气公用事业,1,True
601155.SH,房地产开发,GICS4房地产开发,1,True
601156.SH,航空货运与物流,GICS4航空货运与物流,1,True
601158.SH,水公用事业,GICS4水公用事业,1,True
601162.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601163.SH,轮胎与橡胶,GICS4轮胎与橡胶,1,True
601166.SH,综合性银行,GICS4综合性银行,1,True
601168.SH,多种金属与采矿,GICS4多种金属与采矿,1,True
601169.SH,区域性银行,GICS4区域性银行,1,True
601177.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
601179.SH,电气部件与设备,GICS4电气部件与设备,1,True
601186.SH,建筑与工程,GICS4建筑与工程,1,True
601187.SH,区域性银行,GICS4区域性银行,1,True
601188.SH,公路与铁路,GICS4公路与铁路,1,True
601198.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601199.SH,水公用事业,GICS4水公用事业,1,True
601200.SH,环境与设施服务,GICS4环境与设施服务,1,True
601208.SH,商品化工,GICS4商品化工,1,True
601211.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601212.SH,多种金属与采矿,GICS4多种金属与采矿,1,True
601216.SH,商品化工,GICS4商品化工,1,True
601218.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
601222.SH,电子设备和仪器,GICS4电子设备和仪器,1,True
601225.SH,煤与消费用燃料,GICS4煤与消费用燃料,1,True
601226.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
601228.SH,海港与服务,GICS4海港与服务,1,True
601229.SH,区域性银行,GICS4区域性银行,1,True
601231.SH,电子制造服务,GICS4电子制造服务,1,True
601233.SH,纺织品,GICS4纺织品,1,True
601236.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601238.SH,汽车制造商,GICS4汽车制造商,1,True
601258.SH,汽车零售,GICS4汽车零售,1,True
601268.SH,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
601279.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
601288.SH,综合性银行,GICS4综合性银行,1,True
601298.SH,海港与服务,GICS4海港与服务,1,True
601299.SH,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
601311.SH,电气部件与设备,GICS4电气部件与设备,1,True
601313.SH,应用软件,GICS4应用软件,1,True
601318.SH,多元化保险,GICS4多元化保险,1,True
601319.SH,多元化保险,GICS4多元化保险,1,True
601326.SH,海港与服务,GICS4海港与服务,1,True
601328.SH,综合性银行,GICS4综合性银行,1,True
601330.SH,环境与设施服务,GICS4环境与设施服务,1,True
601333.SH,铁路运输,GICS4铁路运输,1,True
601336.SH,人寿与健康保险,GICS4人寿与健康保险,1,True
601339.SH,纺织品,GICS4纺织品,1,True
601360.SH,应用软件,GICS4应用软件,1,True
601368.SH,水公用事业,GICS4水公用事业,1,True
601369.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
601375.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601377.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601388.SH,铝,GICS4铝,1,True
601390.SH,建筑与工程,GICS4建筑与工程,1,True
601398.SH,综合性银行,GICS4综合性银行,1,True
601399.SH,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
601456.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601500.SH,轮胎与橡胶,GICS4轮胎与橡胶,1,True
601512.SH,房地产开发,GICS4房地产开发,1,True
601515.SH,商业印刷,GICS4商业印刷,1,True
601518.SH,公路与铁路,GICS4公路与铁路,1,True
601519.SH,应用软件,GICS4应用软件,1,True
601528.SH,区域性银行,GICS4区域性银行,1,True
601555.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601558.SH,重型电气设备,GICS4重型电气设备,1,True
601566.SH,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,1,True
601567.SH,电气部件与设备,GICS4电气部件与设备,1,True
601568.SH,商品化工,GICS4商品化工,1,True
601577.SH,区域性银行,GICS4区域性银行,1,True
601579.SH,酿酒商与葡萄酒商,GICS4酿酒商与葡萄酒商,1,True
601588.SH,房地产开发,GICS4房地产开发,1,True
601595.SH,电影和娱乐,GICS4电影和娱乐,1,True
601598.SH,航空货运与物流,GICS4航空货运与物流,1,True
601599.SH,纺织品,GICS4纺织品,1,True
601600.SH,铝,GICS4铝,1,True
601601.SH,多元化保险,GICS4多元化保险,1,True
601606.SH,航天航空与国防,GICS4航天航空与国防,1,True
601607.SH,保健护理产品经销商,GICS4保健护理产品经销商,1,True
601608.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
601609.SH,多种金属与采矿,GICS4多种金属与采矿,1,True
601611.SH,建筑与工程,GICS4建筑与工程,1,True
601615.SH,重型电气设备,GICS4重型电气设备,1,True
601616.SH,电气部件与设备,GICS4电气部件与设备,1,True
601618.SH,建筑与工程,GICS4建筑与工程,1,True
601619.SH,新能源发电业者,GICS4新能源发电业者,1,True
601628.SH,人寿与健康保险,GICS4人寿与健康保险,1,True
601633.SH,汽车制造商,GICS4汽车制造商,1,True
601636.SH,特种化学制品,GICS4特种化学制品,1,True
601658.SH,综合性银行,GICS4综合性银行,1,True
601665.SH,区域性银行,GICS4区域性银行,1,True
601666.SH,煤与消费用燃料,GICS4煤与消费用燃料,1,True
601668.SH,建筑与工程,GICS4建筑与工程,1,True
601669.SH,建筑与工程,GICS4建筑与工程,1,True
601677.SH,铝,GICS4铝,1,True
601678.SH,商品化工,GICS4商品化工,1,True
601686.SH,建筑材料,GICS4建筑材料,1,True
601688.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601689.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
601696.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601698.SH,非传统电信运营商,GICS4非传统电信运营商,1,True
601699.SH,煤与消费用燃料,GICS4煤与消费用燃料,1,True
601700.SH,建筑产品,GICS4建筑产品,1,True
601702.SH,多种金属与采矿,GICS4多种金属与采矿,1,True
601717.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
601718.SH,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,1,True
601727.SH,重型电气设备,GICS4重型电气设备,1,True
601728.SH,综合电信业务,GICS4综合电信业务,1,True
601766.SH,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
601777.SH,汽车制造商,GICS4汽车制造商,1,True
601778.SH,新能源发电业者,GICS4新能源发电业者,1,True
601788.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601789.SH,建筑与工程,GICS4建筑与工程,1,True
601798.SH,石油天然气设备与服务,GICS4石油天然气设备与服务,1,True
601799.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
601800.SH,建筑与工程,GICS4建筑与工程,1,True
601801.SH,出版,GICS4出版,1,True
601808.SH,石油与天然气钻井,GICS4石油与天然气钻井,1,True
601811.SH,出版,GICS4出版,1,True
601816.SH,铁路运输,GICS4铁路运输,1,True
601818.SH,综合性银行,GICS4综合性银行,1,True
601825.SH,区域性银行,GICS4区域性银行,1,True
601827.SH,环境与设施服务,GICS4环境与设施服务,1,True
601828.SH,家庭装饰零售,GICS4家庭装饰零售,1,True
601838.SH,区域性银行,GICS4区域性银行,1,True
601857.SH,综合性石油与天然气企业,GICS4综合性石油与天然气企业,1,True
601858.SH,出版,GICS4出版,1,True
601860.SH,区域性银行,GICS4区域性银行,1,True
601865.SH,金属、玻璃及塑料器皿,GICS4金属、玻璃及塑料器皿,1,True
601866.SH,海上运输,GICS4海上运输,1,True
601868.SH,建筑与工程,GICS4建筑与工程,1,True
601869.SH,通信设备,GICS4通信设备,1,True
601872.SH,海上运输,GICS4海上运输,1,True
601877.SH,电气部件与设备,GICS4电气部件与设备,1,True
601878.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601880.SH,海港与服务,GICS4海港与服务,1,True
601881.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601882.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
601886.SH,建筑产品,GICS4建筑产品,1,True
601888.SH,酒店、度假村与豪华游轮,GICS4酒店、度假村与豪华游轮,1,True
601890.SH,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
601898.SH,煤与消费用燃料,GICS4煤与消费用燃料,1,True
601899.SH,黄金,GICS4黄金,1,True
601900.SH,出版,GICS4出版,1,True
601901.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601908.SH,电子设备和仪器,GICS4电子设备和仪器,1,True
601916.SH,综合性银行,GICS4综合性银行,1,True
601918.SH,煤与消费用燃料,GICS4煤与消费用燃料,1,True
601919.SH,海上运输,GICS4海上运输,1,True
601921.SH,出版,GICS4出版,1,True
601928.SH,出版,GICS4出版,1,True
601929.SH,有线和卫星,GICS4有线和卫星,1,True
601933.SH,日常消费品零售,GICS4日常消费品零售,1,True
601939.SH,综合性银行,GICS4综合性银行,1,True
601949.SH,出版,GICS4出版,1,True
601952.SH,农产品与服务,GICS4农产品与服务,1,True
601956.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
601958.SH,多种金属与采矿,GICS4多种金属与采矿,1,True
601963.SH,综合性银行,GICS4综合性银行,1,True
601965.SH,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
601966.SH,轮胎与橡胶,GICS4轮胎与橡胶,1,True
601968.SH,金属、玻璃及塑料器皿,GICS4金属、玻璃及塑料器皿,1,True
601969.SH,多种金属与采矿,GICS4多种金属与采矿,1,True
601975.SH,海上运输,GICS4海上运输,1,True
601985.SH,电力公用事业,GICS4电力公用事业,1,True
601988.SH,综合性银行,GICS4综合性银行,1,True
601989.SH,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
601990.SH,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
601991.SH,电力公用事业,GICS4电力公用事业,1,True
601992.SH,建筑材料,GICS4建筑材料,1,True
601995.SH,综合性资本市场,GICS4综合性资本市场,1,True
601996.SH,家用器具与特殊消费品,GICS4家用器具与特殊消费品,1,True
601997.SH,区域性银行,GICS4区域性银行,1,True
601998.SH,综合性银行,GICS4综合性银行,1,True
601999.SH,出版,GICS4出版,1,True
603000.SH,互联网服务与基础架构,GICS4互联网服务与基础架构,1,True
603001.SH,鞋类,GICS4鞋类,1,True
603002.SH,特种化学制品,GICS4特种化学制品,1,True
603003.SH,石油与天然气的炼制和营销,GICS4石油与天然气的炼制和营销,1,True
603004.SH,商品化工,GICS4商品化工,1,True
603005.SH,半导体产品,GICS4半导体产品,1,True
603006.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603007.SH,建筑与工程,GICS4建筑与工程,1,True
603008.SH,家庭装饰品,GICS4家庭装饰品,1,True
603009.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603010.SH,商品化工,GICS4商品化工,1,True
603011.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603012.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603013.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603014.SH,医疗保健设备,GICS4医疗保健设备,1,True
603015.SH,电子设备和仪器,GICS4电子设备和仪器,1,True
603016.SH,电气部件与设备,GICS4电气部件与设备,1,True
603017.SH,建筑与工程,GICS4建筑与工程,1,True
603018.SH,调查和咨询服务,GICS4调查和咨询服务,1,True
603019.SH,电脑硬件、储存设备及电脑周边,GICS4电脑硬件、储存设备及电脑周边,1,True
603020.SH,包装食品与肉类,GICS4包装食品与肉类,1,True
603021.SH,金属、玻璃及塑料器皿,GICS4金属、玻璃及塑料器皿,1,True
603022.SH,纸质和塑料包装产品及材料,GICS4纸质和塑料包装产品及材料,1,True
603023.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603025.SH,应用软件,GICS4应用软件,1,True
603026.SH,特种化学制品,GICS4特种化学制品,1,True
603027.SH,包装食品与肉类,GICS4包装食品与肉类,1,True
603028.SH,钢铁,GICS4钢铁,1,True
603029.SH,农用农业机械,GICS4农用农业机械,1,True
603030.SH,住宅建筑,GICS4住宅建筑,1,True
603031.SH,电气部件与设备,GICS4电气部件与设备,1,True
603032.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603033.SH,轮胎与橡胶,GICS4轮胎与橡胶,1,True
603035.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603036.SH,石油天然气设备与服务,GICS4石油天然气设备与服务,1,True
603037.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603038.SH,家庭装饰品,GICS4家庭装饰品,1,True
603039.SH,应用软件,GICS4应用软件,1,True
603040.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603041.SH,特种化学制品,GICS4特种化学制品,1,True
603042.SH,通信设备,GICS4通信设备,1,True
603043.SH,包装食品与肉类,GICS4包装食品与肉类,1,True
603045.SH,电气部件与设备,GICS4电气部件与设备,1,True
603048.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603049.SH,轮胎与橡胶,GICS4轮胎与橡胶,1,True
603050.SH,重型电气设备,GICS4重型电气设备,1,True
603051.SH,特种化学制品,GICS4特种化学制品,1,True
603052.SH,电子元件,GICS4电子元件,1,True
603053.SH,燃气公用事业,GICS4燃气公用事业,1,True
603055.SH,纺织品,GICS4纺织品,1,True
603056.SH,航空货运与物流,GICS4航空货运与物流,1,True
603057.SH,包装食品与肉类,GICS4包装食品与肉类,1,True
603058.SH,商业印刷,GICS4商业印刷,1,True
603059.SH,个人护理用品,GICS4个人护理用品,1,True
603060.SH,调查和咨询服务,GICS4调查和咨询服务,1,True
603061.SH,半导体材料与设备,GICS4半导体材料与设备,1,True
603062.SH,特种化学制品,GICS4特种化学制品,1,True
603063.SH,电气部件与设备,GICS4电气部件与设备,1,True
603065.SH,商品化工,GICS4商品化工,1,True
603066.SH,航空货运与物流,GICS4航空货运与物流,1,True
603067.SH,商品化工,GICS4商品化工,1,True
603068.SH,电子设备和仪器,GICS4电子设备和仪器,1,True
603069.SH,地面客运,GICS4地面客运,1,True
603070.SH,电气部件与设备,GICS4电气部件与设备,1,True
603071.SH,煤与消费用燃料,GICS4煤与消费用燃料,1,True
603072.SH,电子元件,GICS4电子元件,1,True
603073.SH,商品化工,GICS4商品化工,1,True
603075.SH,家用电器,GICS4家用电器,1,True
603076.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603077.SH,化肥与农用药剂,GICS4化肥与农用药剂,1,True
603078.SH,特种化学制品,GICS4特种化学制品,1,True
603079.SH,包装食品与肉类,GICS4包装食品与肉类,1,True
603080.SH,燃气公用事业,GICS4燃气公用事业,1,True
603081.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603082.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603083.SH,通信设备,GICS4通信设备,1,True
603085.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603086.SH,化肥与农用药剂,GICS4化肥与农用药剂,1,True
603087.SH,制药,GICS4制药,1,True
603088.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603089.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603090.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603091.SH,纸质和塑料包装产品及材料,GICS4纸质和塑料包装产品及材料,1,True
603092.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603093.SH,综合金融服务,GICS4综合金融服务,1,True
603095.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603096.SH,出版,GICS4出版,1,True
603097.SH,电气部件与设备,GICS4电气部件与设备,1,True
603098.SH,建筑与工程,GICS4建筑与工程,1,True
603099.SH,酒店、度假村与豪华游轮,GICS4酒店、度假村与豪华游轮,1,True
603100.SH,电子设备和仪器,GICS4电子设备和仪器,1,True
603102.SH,医疗保健用品,GICS4医疗保健用品,1,True
603103.SH,电影和娱乐,GICS4电影和娱乐,1,True
603105.SH,电子元件,GICS4电子元件,1,True
603106.SH,电子设备和仪器,GICS4电子设备和仪器,1,True
603107.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603108.SH,药品零售,GICS4药品零售,1,True
603109.SH,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
603110.SH,特种化学制品,GICS4特种化学制品,1,True
603111.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603112.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603113.SH,商品化工,GICS4商品化工,1,True
603115.SH,电子元件,GICS4电子元件,1,True
603116.SH,鞋类,GICS4鞋类,1,True
603117.SH,海港与服务,GICS4海港与服务,1,True
603118.SH,通信设备,GICS4通信设备,1,True
603119.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603120.SH,商品化工,GICS4商品化工,1,True
603121.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603122.SH,药品零售,GICS4药品零售,1,True
603124.SH,多种金属与采矿,GICS4多种金属与采矿,1,True
603125.SH,商品化工,GICS4商品化工,1,True
603126.SH,环境与设施服务,GICS4环境与设施服务,1,True
603127.SH,生命科学工具和服务,GICS4生命科学工具和服务,1,True
603128.SH,航空货运与物流,GICS4航空货运与物流,1,True
603129.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603130.SH,纺织品,GICS4纺织品,1,True
603131.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603132.SH,多种金属与采矿,GICS4多种金属与采矿,1,True
603133.SH,电子元件,GICS4电子元件,1,True
603135.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603136.SH,酒店、度假村与豪华游轮,GICS4酒店、度假村与豪华游轮,1,True
603137.SH,建筑与工程,GICS4建筑与工程,1,True
603138.SH,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,1,True
603139.SH,制药,GICS4制药,1,True
603150.SH,商品化工,GICS4商品化工,1,True
603151.SH,农产品与服务,GICS4农产品与服务,1,True
603153.SH,建筑与工程,GICS4建筑与工程,1,True
603155.SH,特种化学制品,GICS4特种化学制品,1,True
603156.SH,软饮料与不含酒精饮料,GICS4软饮料与不含酒精饮料,1,True
603157.SH,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,1,True
603158.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603159.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603160.SH,电子元件,GICS4电子元件,1,True
603161.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603162.SH,海上运输,GICS4海上运输,1,True
603163.SH,建筑与工程,GICS4建筑与工程,1,True
603165.SH,纸质和塑料包装产品及材料,GICS4纸质和塑料包装产品及材料,1,True
603166.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603167.SH,海上运输,GICS4海上运输,1,True
603168.SH,制药,GICS4制药,1,True
603169.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603170.SH,包装食品与肉类,GICS4包装食品与肉类,1,True
603171.SH,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,1,True
603172.SH,特种化学制品,GICS4特种化学制品,1,True
603173.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603175.SH,电子元件,GICS4电子元件,1,True
603176.SH,建筑与工程,GICS4建筑与工程,1,True
603177.SH,环境与设施服务,GICS4环境与设施服务,1,True
603178.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603179.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603180.SH,家庭装饰品,GICS4家庭装饰品,1,True
603181.SH,商品化工,GICS4商品化工,1,True
603182.SH,农产品与服务,GICS4农产品与服务,1,True
603183.SH,调查和咨询服务,GICS4调查和咨询服务,1,True
603185.SH,半导体产品,GICS4半导体产品,1,True
603186.SH,电子元件,GICS4电子元件,1,True
603187.SH,电子设备和仪器,GICS4电子设备和仪器,1,True
603188.SH,特种化学制品,GICS4特种化学制品,1,True
603189.SH,应用软件,GICS4应用软件,1,True
603190.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603191.SH,电气部件与设备,GICS4电气部件与设备,1,True
603192.SH,特种化学制品,GICS4特种化学制品,1,True
603193.SH,个人护理用品,GICS4个人护理用品,1,True
603194.SH,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
603195.SH,电气部件与设备,GICS4电气部件与设备,1,True
603196.SH,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,1,True
603197.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603198.SH,酿酒商与葡萄酒商,GICS4酿酒商与葡萄酒商,1,True
603199.SH,酒店、度假村与豪华游轮,GICS4酒店、度假村与豪华游轮,1,True
603200.SH,环境与设施服务,GICS4环境与设施服务,1,True
603201.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603202.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603203.SH,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
603205.SH,医疗保健设备,GICS4医疗保健设备,1,True
603206.SH,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,1,True
603207.SH,制药,GICS4制药,1,True
603208.SH,家用器具与特殊消费品,GICS4家用器具与特殊消费品,1,True
603209.SH,海上运输,GICS4海上运输,1,True
603210.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603211.SH,汽车零件与设备,GICS4汽车零件与设备,1,True
603212.SH,特种化学制品,GICS4特种化学制品,1,True
603213.SH,商品化工,GICS4商品化工,1,True
603214.SH,其他专卖店,GICS4其他专卖店,1,True
603215.SH,家用电器,GICS4家用电器,1,True
603216.SH,家庭装饰品,GICS4家庭装饰品,1,True
603217.SH,多种化学制品,GICS4多种化学制品,1,True
